time,Sensor 1,Pressure 1,Sensor 2,Sensor 3,Pressure 2,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30
2019-04-18 11:30:13,-0.47844324710856106,0.5083256405769087,0.3999800226218192,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.09506694190114824,1.7004403621732542,-0.30381379715270296,0.019042175457175695,0.5753959583186344,-0.38406034773964187,-0.482926061556186,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.2533168378319051,0.8478254630292555,0.2533168378319051
2019-04-18 11:30:43,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22751259207009306,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.10473895542550433,1.708034680705775,-0.30381379715270296,0.019042175457175695,0.5562919860229265,-0.38406034773964187,-0.482926061556186,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8448325520407426,0.24804290793170566
2019-04-18 11:31:13,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.12408241323087403,1.7156279981417506,-0.30381379715270296,0.019042175457175695,0.5639338771714332,-0.38406034773964187,-0.482926061556186,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8418403424609593,0.24804290793170566
2019-04-18 11:31:43,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.1434264402795841,1.730814633013674,-0.30381379715270296,0.022105246574860998,0.5639338771714332,-0.38406034773964187,-0.482926061556186,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8418403424609593,0.24804290793170566
2019-04-18 11:32:13,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.929764013444766,0.16277046732829203,1.7384079504496495,-0.30381379715270296,0.019042175457175695,0.5677545708871532,-0.38406034773964187,-0.482926061556186,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8418403424609593,0.24804290793170566
2019-04-18 11:32:43,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.18211392513366492,1.7460022689821704,-0.30381379715270296,0.019042175457175695,0.5562919860229265,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8448325520407426,0.24804290793170566
2019-04-18 11:33:13,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46534780220660715,0.5083265829222537,0.6306478561141763,-0.22583742674691834,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.929764013444766,0.19178593865801996,1.7535955864181478,-0.30381379715270296,0.022105246574860998,0.5715752646029144,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.2374962841120662,0.8388474314724751,0.2374962841120662
2019-04-18 11:33:43,-0.47844324710856106,0.5083256405769087,0.3999800226218192,-0.46534780220660715,0.5083265829222537,0.6306478561141763,-0.22751259207009306,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.1966216607985225,1.768782221290073,-0.30381379715270296,0.022105246574860998,0.5639338771714332,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8418403424609593,0.24804290793170566
2019-04-18 11:34:13,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.36639978887344926,0.6170562537378442,-0.22751259207009306,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8362207582386258,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.9326920870697504,0.20629367432287754,1.7763755387260467,-0.30381379715270296,0.022105246574860998,0.5486505985914866,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.24804290793170566,0.8418403424609593,0.24804290793170566
2019-04-18 11:34:43,-0.47844324710856106,0.5083256405769087,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.6306478561141763,-0.22751259207009306,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.9326920870697504,0.20629367432287754,1.7839688561620242,-0.30381379715270296,0.0251683176925463,0.5639338771714332,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8448325520407426,0.23222235421186677
2019-04-18 11:35:13,-0.47844324710856106,0.3663988806851608,0.3999800226218192,-0.46674220679331324,0.34612461781693493,0.6306478561141763,-0.22751259207009306,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.20145795218236331,1.791563174694545,-0.30381379715270296,0.022105246574860998,0.5639338771714332,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.835854520483962,0.23222235421186677
2019-04-18 11:35:43,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.6306478561141763,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.9326920870697504,0.20145795218236331,1.7991564921305205,-0.30381379715270296,0.0251683176925463,0.5601126797386878,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.2374962841120662,0.8418403424609593,0.2374962841120662
2019-04-18 11:36:13,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5355062395091917,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.9326920870697504,0.20629367432287754,1.8067498095664702,-0.30381379715270296,0.022105246574860998,0.5677545708871532,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8448325520407426,0.23222235421186677
2019-04-18 11:36:43,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5640693623959101,1.2547885589986005,-2.9326920870697504,0.20629367432287754,1.814343127002444,-0.30381379715270296,0.022105246574860998,0.5562919860229265,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8448325520407426,0.23222235421186677
2019-04-18 11:37:13,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5616040721218951,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.20629367432287754,1.8219364444384196,-0.30381379715270296,0.0251683176925463,0.5639338771714332,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8388474314724751,0.23222235421186677
2019-04-18 11:37:43,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.2111299657067194,1.8295307629709403,-0.30381379715270296,0.0251683176925463,0.5677545708871532,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8448325520407426,0.23222235421186677
2019-04-18 11:38:13,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.22080197923107234,1.8447173978428655,-0.30381379715270296,0.0251683176925463,0.5562919860229265,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8448325520407426,0.23222235421186677
2019-04-18 11:38:43,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5576027412224506,1.2547885589986005,-2.9326920870697504,0.23530971489594266,1.8447173978428655,-0.30381379715270296,0.0251683176925463,0.5830373457500744,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.23222235421186677,0.8418403424609593,0.23222235421186677
2019-04-18 11:39:13,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46534780220660715,0.34612461781693493,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5543694306357209,1.2547885589986005,-2.9326920870697504,0.2546531727013123,1.8523107152788412,-0.30381379715270296,0.022105246574860998,0.5677545708871532,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.22694842431166734,0.8478254630292555,0.22694842431166734
2019-04-18 11:39:43,-0.47844324710856106,0.34612371450820545,0.42725467852947985,-0.46674220679331324,0.44750077142611006,0.5083230347565211,-0.22918815007148832,-0.5699701233750745,-0.5698465637996125,-0.269336781192282,-0.5654681838417531,-0.5639978007718345,-0.5761193089729544,0.8434855488099426,-0.5649864002176678,1.0769330293459003,0.5543694306357209,1.2547885589986005,-2.9326920870697504,0.26916147760950715,1.8523107152788412,-0.30381379715270296,0.022105246574860998,0.5677545708871532,-0.38406034773964187,-0.482169430915135,-0.0002177197437592799,2.661628080495598,-0.31979023913836263,0.22694842431166734,0.8418403424609593,0.22694842431166734
